t,V,V_sum,sea_level,sea_level_cumulative
2122.25,3501000650.8974285,282800586427.29297,0.008870703754775961,0.7165494879957763
2122.5,3562679343.702248,286363265770.99524,0.009026982906484526,0.7255764709022609
2122.75,3625013679.2624917,289988279450.25775,0.009184923301143974,0.7347613942034048
2123.0,3688013280.7837553,293676292731.0415,0.00934454932167065,0.7441059435250754
2123.25,3751687995.717724,297427980726.7592,0.009505885919167213,0.7536118294442427
2123.5,3816047902.3041296,301244028629.06335,0.009668958629498391,0.763280788073741
2123.75,3881103316.34096,305125131945.4043,0.00983379359044508,0.7731145816641861
2124.0,3946864798.1950293,309071996743.5993,0.010000417559467477,0.7831149992236536
2124.25,4013343160.0619226,313085339903.66125,0.01016885793210004,0.7932838571557537
2124.5,4080549473.4867754,317165889377.148,0.010339142761007362,0.803622999916761
2124.75,4148495077.155638,321314384454.30365,0.010511300775725641,0.8141343006924866
2125.0,4217191584.9709506,325531576039.2746,0.010685361403124004,0.8248196620956106
2125.25,4286650894.4217434,329818226933.69635,0.010861354788612622,0.8356810168842232
2125.5,4356885195.262994,334175112128.95935,0.011039311818134123,0.8467203287023574
2125.75,4427906978.515668,338603019107.47504,0.011219264140967564,0.8579395928433249
2126.0,4499729045.805011,343102748153.28,0.011401244193389441,0.8693408370367143
2126.25,4572364519.047699,347675112672.32776,0.011585285223218637,0.8809261222599329
2126.5,4645826850.507773,352320939522.8355,0.01177142131529575,0.8926975435752287
2126.75,4720129833.235042,357041069356.07056,0.011959687417931542,0.9046572309931602
2127.0,4795287611.905845,361836356967.9764,0.012150119370374857,0.916807350363535
2127.25,4871314694.081204,366707671662.05756,0.012342753931338091,0.9291501042948731
2127.5,4948225961.906462,371655897623.964,0.0125376288086413,0.9416877331035144
2127.75,5026036684.267315,376681934308.2313,0.012734782690012707,0.9544225157935271
2128.0,5104762529.42929,381786696837.6606,0.01293425527511412,0.9673567710686413
2128.25,5184419578.178466,386971116415.83905,0.01313608730883641,0.9804928583774777
2128.5,5265024337.491417,392236140753.33044,0.013340320615935888,0.9938331789934136
2128.75,5346593754.756694,397582734508.08716,0.013546998137068167,1.0073801771304818
2129.0,5429145232.575946,403011879740.6631,0.013756163966290688,1.0211363410967724
2129.25,5512696644.172878,408524576384.83594,0.01396786339010535,1.0351042044868777
2129.5,5597266349.439495,414121842734.27545,0.014182142928115883,1.0492863474149936
2129.75,5682873211.650305,419804715945.9258,0.01439905037537767,1.0636853977903713
2130.0,5769536614.880459,425574252560.8062,0.014618634846531175,1.0783040326369024
2130.25,5857276482.159212,431431529042.96545,0.014840946821798496,1.093144979458701
2130.5,5946113294.399078,437377642337.3645,0.015066038194945343,1.1082110176536464
2130.75,6036068110.138465,443413710447.503,0.015293962323304192,1.1235049799769505
2131.0,6127162586.141248,449540873033.6442,0.015524774079968702,1.1390297540569192
2131.25,6219418998.894776,455760292032.539,0.015758529908264568,1.1547882839651837
2131.5,6312860267.056438,462073152299.59546,0.015995287878623757,1.1707835718438075
2131.75,6407509974.89675,468480662274.4922,0.01623510774798376,1.1870186795917914
2132.0,6503392396.792359,474984054671.28455,0.01647805102184701,1.2034967306136384
2132.25,6600532522.824979,481584587194.1095,0.016724181019142522,1.220220911632781
2132.5,6698956085.545529,488283543279.655,0.016973562940039856,1.2371944745728207
2132.75,6798689587.969227,495082232867.62427,0.017226263936882022,1.2544207385097028
2133.0,6899760332.865041,501981993200.4893,0.017482353188398005,1.271903091698101
2133.25,6892245417.032832,508874238617.52216,0.017463312177345206,1.2893664038754462
2133.5,6878884142.574231,515753122760.0964,0.017429457882722862,1.306795861758169
2133.75,6865456974.185825,522618579734.2822,0.017395436628539856,1.3241912983867088
2134.0,6851962298.155088,529470542032.4373,0.0173612443260321,1.3415525427127408
2134.25,6838398460.631978,536308940493.0693,0.017326876784736562,1.3588794194974774
2134.5,6824763766.195617,543133704259.2649,0.017292329708859595,1.376171749206337
2134.75,6811056476.356319,549944760735.6212,0.017257598693481438,1.3934293478998185
2135.0,6797274807.989307,556742035543.6105,0.017222679220587598,1.4106520271204062
2135.25,6783416931.696386,563525452475.3069,0.017187566654917746,1.4278395937753239
2135.5,6769480970.091326,570294933445.3982,0.01715225623962127,1.4449918500149452
2135.75,6755464996.0050955,577050398441.4033,0.017116743091709772,1.462108593106655
2136.0,6741370648.63111,583791769090.0344,0.01708103136450987,1.4791896244711649
2136.25,6727230678.751664,590518999768.7861,0.017045204040721778,1.4962348285118867
2136.5,6713047171.711871,597232046940.498,0.017009266404114504,1.5132440949160013
2136.75,6698818776.338166,603930865716.8362,0.016973215031135292,1.5302173099471366
2137.0,6684544108.792425,610615409825.6287,0.016937046415467165,1.5471543563626038
2137.25,6670221751.390357,617285631577.019,0.016900756965034985,1.5640551133276388
2137.5,6655858632.733165,623941490209.7522,0.016864364235267857,1.5809194775629067
2137.75,6641483489.070536,630582973698.8228,0.01682794103699429,1.597747418599901
2138.0,6627097907.754363,637210071606.5771,0.016791491392186796,1.6145389099920877
2138.25,6612701090.370433,643822772696.9476,0.01675501327785348,1.6312939232699413
2138.5,6598292224.144562,650421064921.0922,0.016718504634617687,1.648012427904559
2138.75,6583870481.520225,657004935402.6124,0.01668196336564782,1.6646943912702068
