t,V,sum,sea_level,sea_level_cumulative
2221.5,134906169.05756694,104686071579.3978,0.0003418201764957228,0.26524963027186693
2221.75,134585486.92486852,104820657066.32266,0.00034100764417074647,0.26559063791603765
2222.0,134266034.4508679,104954923100.77353,0.0003401982275087235,0.2659308361435464
2222.25,133947807.43683739,105088870908.21037,0.00033939191587107557,0.26627022805941747
2222.5,133630801.69405788,105222501709.90443,0.00033858869864458377,0.26660881675806203
2222.75,133315013.04381625,105355816722.94826,0.0003377885652413821,0.2669466053233034
2223.0,133000437.31740072,105488817160.26566,0.0003369915050989453,0.26728359682840236
2223.25,132687070.3560979,105621504230.62175,0.0003361975076800819,0.26761979433608246
2223.5,132374908.01118834,105753879138.63293,0.0003354065624729225,0.2679552008985554
2223.75,132063946.14394842,105885943084.77689,0.0003346186589909251,0.2682898195575463
2224.0,131754180.6256397,106017697265.40253,0.00033383378677284746,0.2686236533443192
2224.25,131445607.33751424,106149142872.74004,0.00033305193538276095,0.26895670527970195
2224.5,131138222.17080459,106280281094.91084,0.00033227309441002505,0.269288978374112
2224.75,130832021.02672228,106411113115.93756,0.0003314972534692839,0.26962047562758124
2225.0,130526999.81645863,106541640115.75401,0.00033072440220046777,0.2699512000297817
2225.25,130223154.46117929,106671863270.2152,0.0003299545302687797,0.2702811545600505
2225.5,129920480.89201675,106801783751.10721,0.0003291876273646762,0.27061034218741514
2225.75,129618975.05007659,106931402726.15729,0.0003284236832038833,0.27093876587061905
2226.0,129318632.88642631,107060721359.04372,0.00032766268752736793,0.2712664285581464
2226.25,129019450.3620981,107189740809.4058,0.0003269046301013457,0.27159333318824774
2226.5,128721423.44807896,107318462232.85388,0.0003261495007172548,0.271919482688965
2226.75,128424548.12531716,107446886780.9792,0.0003253972891917733,0.2722448799781568
2227.0,128128820.38471282,107575015601.36392,0.00032464798536679457,0.2725695279635236
2227.25,127834236.22711183,107702849837.59103,0.0003239015791094125,0.27289342954263296
2227.5,127540791.66331273,107830390629.25435,0.0003231580603119384,0.27321658760294487
2227.75,127248482.71405685,107957639111.9684,0.0003224174188918764,0.27353900502183676
2228.0,126957305.41002336,108084596417.37842,0.00032167964479191063,0.27386068466662866
2228.25,126667255.7918345,108211263673.17026,0.00032094472797991873,0.2741816293946086
2228.5,126378329.91004194,108337642003.0803,0.0003202126584489369,0.27450184205305755
2228.75,126090523.82513288,108463732526.90544,0.0003194834262171761,0.27482132547927474
2229.0,125803833.60752192,108589536360.51297,0.0003187570213280004,0.27514008250060273
2229.25,125518255.33754851,108715054615.85052,0.0003180334338499215,0.27545811593445263
2229.5,125233785.1054754,108840288400.956,0.0003173126538765941,0.2757754285883292
2229.75,124950419.01148263,108965238819.96748,0.0003165946715268012,0.276092023259856
2230.0,124668153.16566753,109089906973.13315,0.0003158794769444537,0.27640790273680044
2230.25,124386983.6880381,109214293956.82118,0.00031516706029857374,0.276723069797099
2230.5,124106906.70851141,109338400863.5297,0.00031445741178329087,0.27703752720888225
2230.75,123827918.36691147,109462228781.8966,0.00031375052161783634,0.2773512777305001
2231.0,123550014.81296316,109585778796.70956,0.00031304638004652787,0.27766432411054665
2231.25,123273192.20628971,109709051988.91585,0.0003123449773387633,0.27797666908788543
2231.5,122997446.71640973,109832049435.63226,0.00031164630378901294,0.2782883153916744
2231.75,122722774.52273214,109954772210.155,0.0003109503497168068,0.2785992657413912
2232.0,122449171.81455399,110077221381.96956,0.00031025710546672913,0.27890952284685794
2232.25,122176634.79105711,110199398016.76062,0.00030956656140840983,0.27921908940826634
2232.5,121905159.66130221,110321303176.42192,0.00030887870793650955,0.27952796811620284
2232.75,121634742.64422694,110442937919.06615,0.0003081935354707146,0.2798361616516736
2233.0,121365379.9686406,110564303299.03479,0.00030751103445572403,0.2801436726861293
2233.25,121097067.87322143,110685400366.908,0.00030683119536124213,0.2804505038814905
2233.5,120829802.60651256,110806230169.51451,0.0003061540086819686,0.28075665789017246
2233.75,120563580.42691544,110926793749.94142,0.0003054794649375819,0.28106213735511004
2234.0,120298397.60268915,111047092147.54411,0.0003048075546727371,0.28136694490978276
2234.25,120034250.4119442,111167126397.95605,0.0003041382684570507,0.2816710831782398
2234.5,119771135.1426391,111286897533.0987,0.00030347159688509163,0.2819745547751249
2234.75,119509048.09257478,111406406581.19127,0.00030280753057636706,0.2822773623057013
2235.0,119247985.56939149,111525654566.76067,0.0003021460601753148,0.2825795083658766
2235.25,118987943.89056325,111644642510.65123,0.00030148717635128906,0.2828809955422279
2235.5,118728919.38339323,111763371430.03462,0.00030083086979854876,0.28318182641202644
2235.75,118470908.38500983,111881842338.41963,0.00030017713123624756,0.2834820035432627
2236.0,118213907.24236313,112000056245.662,0.0002995259514084251,0.2837815294946711
2236.25,117957912.31221665,112118014157.97421,0.00029887732108398575,0.2840804068157551
2236.5,117702919.96114448,112235717077.93536,0.0002982312310566916,0.2843786380468118
2236.75,117448926.56552656,112353166004.50089,0.00029758767214515055,0.28467622571895695
2237.0,117195928.51154426,112470361933.01244,0.0002969466351928048,0.28497317235414976
2237.25,116943922.19517224,112587305855.20761,0.0002963081110679105,0.28526948046521766
2237.5,116692904.02217586,112703998759.22978,0.00029567209066353123,0.2855651525558812
2237.75,116442870.40810373,112820441629.63788,0.00029503856489751875,0.28586019112077876
2238.0,116193817.77828759,112936635447.41617,0.0002944075247125132,0.28615459864549125
2238.25,115945742.56782892,113052581189.984,0.0002937789610759088,0.28644837760656716
2238.5,115698641.2215988,113168279831.2056,0.00029315286497985356,0.286741530471547
2238.75,115452510.19422962,113283732341.39983,0.0002925292274412284,0.2870340596989882
2239.0,115207345.95011261,113398939687.34995,0.0002919080395016409,0.28732596773848984
2239.25,114963144.96338728,113513902832.31334,0.0002912892922273983,0.2876172570307172
2239.5,114719903.7179401,113628622736.03128,0.0002906729767095044,0.2879079300074267
2239.75,114477618.70739315,113743100354.73868,0.0002900590840636308,0.28819798909149036
2240.0,114236286.43510568,113857336641.17378,0.00028944760543012056,0.28848743669692045
2240.25,113995903.41415864,113971332544.58794,0.00028883853197394946,0.2887762752288944
2240.5,113756466.16735604,114085089010.7553,0.0002882318548847291,0.2890645070837791
2240.75,113517971.22721389,114198606981.98251,0.000287627565376679,0.2893521346491558
2241.0,113280415.13595715,114311887397.11847,0.00028702565468861874,0.28963916030384446
2241.25,113043794.44550799,114424931191.56398,0.0002864261140839385,0.28992558641792837
2241.5,112808105.71748526,114537739297.28146,0.0002858289348505974,0.29021141535277895
2241.75,112573345.52319284,114650312642.80466,0.00028523410830109415,0.29049664946108006
2242.0,112339510.44361617,114762652153.24828,0.00028464162577245846,0.2907812910868525
2242.25,112106597.06941089,114874758750.31769,0.0002840514786262216,0.2910653425654787
2242.5,111874602.00090198,114986633352.31859,0.0002834636582484151,0.29134880622372716
2242.75,111643521.84807143,115098276874.16666,0.00028287815604953866,0.2916316843797767
2243.0,111413353.23055075,115209690227.3972,0.00028229496346454186,0.29191397934324126
2243.25,111184092.77761799,115320874320.17482,0.00028171407195281623,0.2921956934151941
2243.5,110955737.1281868,115431830057.30301,0.0002811354729981676,0.29247682888819226
2243.75,110728282.93079907,115542558340.23381,0.0002805591581087974,0.2927573880463011
2244.0,110501726.84361671,115653060067.07742,0.00027998511881728203,0.29303737316511835
2244.25,110276065.53441678,115763336132.61185,0.0002794133466805604,0.29331678651179893
2244.5,110051295.68058139,115873387428.29243,0.00027884383327990826,0.29359563034507885
2244.75,109827413.96908812,115983214842.26152,0.000278276570220914,0.29387390691529974
2245.0,109604417.09650579,116092819259.35803,0.00027771154913346796,0.2941516184644332
2245.25,109382301.76898225,116202201561.12701,0.00027714876167173145,0.29442876722610495
2245.5,109161064.70223862,116311362625.82925,0.00027658819951412227,0.2947053554256191
2245.75,108940702.62156066,116420303328.45082,0.0002760298543632925,0.2949813852799824
2246.0,108721212.26178944,116529024540.71262,0.0002754737179461055,0.29525685899792853
2246.25,108502590.36731164,116637527131.07993,0.0002749197820136105,0.29553177877994213
2246.5,108284833.69205405,116745811964.77197,0.00027436803834102934,0.29580614681828316
2246.75,108067938.99947174,116853879903.77144,0.0002738184787277263,0.29607996529701086
2247.0,107851903.06253931,116961731806.83398,0.0002732710949971858,0.29635323639200806
2247.25,107636722.66374287,117069368529.49773,0.0002727258789969921,0.2966259622710051
2247.5,107422394.59507327,117176790924.0928,0.00027218282259881235,0.2968981450936039
2247.75,107208915.65801121,117283999839.75081,0.00027164191769835864,0.29716978701130226
2248.0,106996282.66352221,117390996122.41434,0.0002711031562153754,0.2974408901675176
2248.25,106784492.43204436,117497780614.84637,0.00027056653009360825,0.29771145669761123
2248.5,106573541.79348186,117604354156.63986,0.0002700320313007876,0.297981488728912
2248.75,106363427.58719242,117710717584.22705,0.0002694996518285971,0.2982509883807406
2249.0,106154146.66197976,117816871730.88904,0.000268969383692654,0.29851995776443324
2249.25,105945695.87608247,117922817426.76512,0.0002684412189324815,0.29878839898336573
2249.5,105738072.09716345,118028555498.86229,0.00026791514961148165,0.29905631413297723
2249.75,105531272.20230031,118134086771.06459,0.0002673911678169111,0.29932370530079416
2250.0,105325293.07797723,118239412064.14256,0.00026686926565986074,0.29959057456645405
2250.25,105120131.62007152,118344532195.76263,0.0002663494352752211,0.29985692400172925
2250.5,104915784.73384565,118449447980.49648,0.00026583166882166283,0.3001227556705509
2250.75,104712249.3339314,118554160229.83041,0.00026531595848159576,0.3003880716290325
2251.0,104509522.3443299,118658669752.17474,0.00026480229646116987,0.3006528739254937
2251.25,104307600.69839048,118762977352.87314,0.00026429067499022087,0.30091716460048396
2251.5,104106481.33880553,118867083834.21194,0.0002637810863222579,0.3011809456868062
2251.75,103906161.21759714,118970989995.42953,0.0002632735227344291,0.3014442192095406
2252.0,103706637.29610674,119074696632.72565,0.0002627679765274957,0.30170698718606814
2252.25,103507906.54498564,119178204539.27063,0.00026226444002580795,0.30196925162609395
2252.5,103309965.94418015,119281514505.21481,0.0002617629055772675,0.3022310145316712
2252.75,103112812.48292384,119384627317.69774,0.00026126336555330743,0.30249227789722455
2253.0,102916443.15972455,119487543760.85747,0.00026076581234885993,0.3027530437095734
2253.25,102720854.98235297,119590264615.83981,0.00026027023838232695,0.3030133139479557
2253.5,102526044.96783216,119692790660.80765,0.0002597766360955537,0.3032730905840513
2253.75,102332010.14242198,119795122670.95007,0.0002592849979537892,0.3035323755820051
2254.0,102138747.5416141,119897261418.49168,0.00025879531644567384,0.30379117089845076
2254.25,101946254.21011257,119999207672.7018,0.00025830758408318995,0.30404947848253394
2254.5,101754527.20182683,120100962199.90363,0.00025782179340164395,0.3043073002759356
2254.75,101563563.57985857,120202525763.48349,0.00025733793695963353,0.30456463821289526
2255.0,101373360.41648789,120303899123.89998,0.00025685600733901207,0.30482149422023425
2255.25,101183914.79316375,120405083038.69315,0.0002563759971448647,0.3050778702173791
2255.5,100995223.80048889,120506078262.49364,0.0002558978990054701,0.3053337681163846
2255.75,100807284.53820854,120606885547.03185,0.00025542170557227187,0.3055891898219568
2256.0,100620094.11519837,120707505641.14705,0.00025494740951984793,0.3058441372314767
2256.25,100433649.64945169,120807939290.7965,0.00025447500354587805,0.30609861223502255
2256.5,100247948.26806429,120908187239.06456,0.0002540044803711057,0.30635261671539366
2256.75,100062987.107226,121008250226.17178,0.0002535358327393164,0.30660615254813295
2257.0,99878763.31220247,121108128989.484,0.0002530690534172916,0.3068592216015502
2257.25,99695274.0373287,121207824263.52132,0.0002526041351947924,0.307111825736745
2257.5,99512516.4459884,121307336779.9673,0.0002521410708845071,0.3073639668076295
2257.75,99330487.71060708,121406667267.6779,0.0002516798533220338,0.30761564666095154
2258.0,99149185.01263441,121505816452.69054,0.0002512204753658358,0.3078668671363174
2258.25,98968605.54253367,121604785058.23306,0.00025076292989721454,0.3081176300662146
2258.5,98788746.4997663,121703573804.73283,0.00025030720982027087,0.3083679372760349
2258.75,98609605.09277989,121802183409.8256,0.0002498533080618742,0.3086177905840968
2259.0,98431178.53899431,121900614588.36461,0.0002494012175716277,0.3088671918016684
2259.25,98253464.06478432,121998868052.4294,0.00024895093132182414,0.3091161427329902
2259.5,98076458.90547428,122096944511.33487,0.0002485024423074322,0.30936464517529766
2259.75,97900160.305313,122194844671.64018,0.0002480557435460334,0.3096127009188437
2260.0,97724565.5174696,122292569237.15765,0.00024761082807781085,0.3098603117469215
2260.25,97549671.80401286,122390118908.96167,0.0002471676889654974,0.310107479435887
2260.5,97375476.43590002,122487494385.39757,0.0002467263192943472,0.31035420575518136
2260.75,97201976.69296281,122584696362.09053,0.0002462867121721003,0.31060049246735344
2261.0,97029169.86389017,122681725531.95442,0.00024584886072893854,0.31084634132808237
2261.25,96857053.24621992,122778582585.20064,0.000245412758117465,0.3110917540861998
2261.5,96685624.14631389,122875268209.34695,0.00024497839751264067,0.31133673248371246
2261.75,96514879.87935507,122971783089.2263,0.0002445457721117771,0.31158127825582427
2262.0,96344817.76932499,123068127906.99562,0.0002441148751344794,0.31182539313095875
2262.25,96175435.14899132,123164303342.1446,0.00024368569982261465,0.3120690788307814
2262.5,96006729.35989453,123260310071.5045,0.000243258239440278,0.31231233707022166
2262.75,95838697.75232922,123356148769.25684,0.00024283248727374572,0.3125551695574954
2263.0,95671337.6853339,123451820106.94217,0.0002424084366314488,0.31279757799412683
2263.25,95504646.52667256,123547324753.46884,0.00024198608084392674,0.31303956407497074
2263.5,95338621.65281804,123642663375.12166,0.00024156541326378505,0.31328112948823456
2263.75,95173260.44894224,123737836635.5706,0.00024114642726567068,0.31352227591550025
2264.0,95008560.30889797,123832845195.8795,0.0002407291162462259,0.3137630050317465
2264.25,94844518.63519968,123927689714.5147,0.00024031347362403954,0.3140033185053705
2264.5,94681132.83901395,124022370847.35371,0.00023989949283962286,0.31424321799821014
2264.75,94518400.34014341,124116889247.69386,0.00023948716735536883,0.31448270516556553
2265.0,94356318.56700471,124211245566.26086,0.00023907649065549628,0.31472178165622106
2265.25,94194884.95662332,124305440451.21748,0.00023866745624603672,0.31496044911246707
2265.5,94034096.95460592,124399474548.17209,0.00023826005765476457,0.3151987091701218
2265.75,93873952.0151341,124493348500.18723,0.00023785428843118073,0.31543656345855303
2266.0,93714447.60094608,124587062947.78818,0.00023745014214646688,0.3156740136006995
2266.25,93555581.18331504,124680618528.9715,0.00023704761239343004,0.3159110612130929
2266.5,93397350.24204281,124774015879.21355,0.00023664669278648697,0.3161477079058794
2266.75,93239752.2654348,124867255631.47899,0.00023624737696160034,0.316383955282841
2267.0,93082784.75029,124960338416.22928,0.0002358496585762536,0.3166198049414173
2267.25,92926445.20188078,125053264861.43115,0.0002354535313093997,0.31685525847272666
2267.5,92770731.13393927,125146035592.5651,0.00023505898886142667,0.3170903174615881
2267.75,92615640.06864046,125238651232.63373,0.00023466602495411475,0.3173249834865422
2268.0,92461169.53658402,125331112402.17032,0.00023427463333059017,0.3175592581198728
2268.25,92307317.07677846,125423419719.2471,0.0002338848077552853,0.31779314292762806
2268.5,92154080.23662868,125515573799.48373,0.000233496542013907,0.318026639469642
2268.75,92001456.57191285,125607575256.05565,0.0002331098299133779,0.31825974929955536
2269.0,91849443.64676827,125699424699.70242,0.0002327246652818007,0.31849247396483715
2269.25,91698039.03367752,125791122738.7361,0.00023234104196842304,0.31872481500680555
2269.5,91547240.31344675,125882669979.04955,0.00023195895384358261,0.31895677396064914
2269.75,91397045.07519531,125974067024.12474,0.0002315783947986807,0.31918835235544785
2270.0,91247450.91632943,126065314475.04108,0.00023119935874611557,0.31941955171419395
2270.25,91098455.44253458,126156412930.48361,0.00023082183961926314,0.3196503735538132
2270.5,90950056.26775503,126247362986.75137,0.00023044583137242516,0.31988081938518564
2270.75,90802251.01417138,126338165237.76555,0.00023007132798077225,0.3201108907131664
2271.0,90655037.31219527,126428820275.07774,0.00022969832344033058,0.3203405890366067
2271.25,90508412.80043988,126519328687.87819,0.0002293268117679071,0.32056991584837463
2271.5,90362375.12571116,126609691063.0039,0.0002289567870010671,0.3207988726353757
2271.75,90216921.9429844,126699907984.94688,0.00022858824319807537,0.3210274608785738
2272.0,90072050.91539364,126789980035.86227,0.00022822117443786869,0.3212556820530117
2272.25,89927759.71420783,126879907795.57648,0.000227855574819996,0.32148353762783166
2272.5,89784046.01881596,126969691841.59529,0.00022749143846458045,0.32171102906629623
2272.75,89640907.51671255,127059332749.112,0.00022712875951228255,0.32193815782580854
2273.0,89498341.90347418,127148831091.01547,0.000226767532124241,0.3221649253579328
2273.25,89356346.8827473,127238187437.89822,0.00022640775048204148,0.32239133310841483
2273.5,89214920.16622633,127327402358.06445,0.00022604940878766139,0.3226173825172025
2273.75,89074059.47363822,127416476417.53809,0.00022569250126343077,0.32284307501846593
2274.0,88933762.53272422,127505410180.07082,0.00022533702215198577,0.3230684120406179
2274.25,88794027.07922469,127594204207.15004,0.0002249829657162305,0.32329339500633414
2274.5,88654850.85685548,127682859058.0069,0.00022463032623927707,0.3235180253325734
2274.75,88516231.61729516,127771375289.62419,0.0002242790980244132,0.3237423044305978
2275.0,88378167.12016462,127859753456.74435,0.00022392927539505059,0.32396623370599287
2275.25,88240655.13301139,127947994111.87737,0.00022358085269468515,0.32418981455868756
2275.5,88103693.43128648,128036097805.30865,0.00022323382428683834,0.3244130483829744
2275.75,87967279.79833344,128124065085.107,0.00022288818455502935,0.3246359365675294
2276.0,87831412.02536586,128211896497.13235,0.00022254392790271835,0.32485848049543214
2276.25,87696087.91144939,128299592585.04381,0.00022220104875326067,0.3250806815441854
2276.5,87561305.26348378,128387153890.3073,0.00022185954154986136,0.32530254108573525
2276.75,87427061.89618759,128474580952.20349,0.0002215194007555365,0.3255240604864908
2277.0,87293355.63207537,128561874307.83557,0.0002211806208530554,0.3257452411073439
2277.25,87160184.30144049,128649034492.13701,0.000220843196344897,0.3259660843036888
2277.5,87027545.74234252,128736062037.87935,0.0002205071217532179,0.326186591425442
2277.75,86895437.80057923,128822957475.67993,0.00022017239161978167,0.32640676381706174
2278.0,86763858.32967547,128909721334.00961,0.00021983900050593017,0.32662660281756767
2278.25,86632805.19086337,128996354139.20047,0.00021950694299253395,0.3268461097605602
2278.5,86502276.25306095,129082856415.45354,0.00021917621367993756,0.32706528597424017
2278.75,86372269.39285764,129169228684.84639,0.0002188468071879232,0.3272841327814281
2279.0,86242782.4944918,129255471467.34088,0.0002185187181556536,0.32750265149958374
2279.25,86113813.4498367,129341585280.79071,0.00021819194124163656,0.32772084344082536
2279.5,85985360.1583764,129427570640.94908,0.00021786647112366383,0.327938709911949
2279.75,85857420.5271939,129513428061.47627,0.000217542302498781,0.3281562522144478
2280.0,85729992.47094584,129599158053.94722,0.00021721943008322356,0.328373471644531
2280.25,85603073.91184655,129684761127.85907,0.0002168978486123763,0.3285903694931434
2280.5,85476662.77965334,129770237790.63872,0.00021657755284073619,0.3288069470459841
2280.75,85350757.01163948,129855588547.65036,0.00021625853754184376,0.329023205583526
2281.0,85225354.55258152,129940813902.20294,0.00021594079750825125,0.32923914638103424
2281.25,85100453.35474068,130025914355.55768,0.00021562432755147513,0.3294547707085857
2281.5,84976051.37784085,130110890406.93552,0.00021530912250194048,0.32967007983108765
2281.75,84852146.58905065,130195742553.52457,0.0002149951772089357,0.32988507500829656
2282.0,84728736.9629661,130280471290.48753,0.00021468248654056833,0.3300997574948371
2282.25,84605820.48159224,130365077110.96913,0.00021437104538371863,0.33031412854022085
2282.5,84483395.13431951,130449560506.10345,0.00021406084864397982,0.33052818938886486
2282.75,84361458.91791078,130533921965.02136,0.00021375189124562492,0.3307419412801105
2283.0,84240009.83648013,130618161974.85785,0.00021344416813155325,0.33095538544824205
2283.25,84119045.90147169,130702281020.75932,0.00021313767426323687,0.3311685231225053
2283.5,83998565.13164243,130786279585.89096,0.00021283240462067658,0.33138135552712594
2283.75,83878565.55304632,130870158151.444,0.00021252835420236226,0.3315938838813283
2284.0,83759045.19900897,130953917196.643,0.00021222551802520834,0.3318061093993535
2284.25,83640002.11011338,131037557198.75311,0.00021192389112451764,0.332018033290478
2284.5,83521434.33417928,131121078633.0873,0.00021162346855392933,0.33222965675903193
2284.75,83403339.92624488,131204481973.01353,0.0002113242453853723,0.3324409810044173
2285.0,83285716.94854622,131287767689.96208,0.00021102621670901316,0.3326520072211263
2285.25,83168563.47049773,131370936253.43259,0.00021072937763320682,0.33286273659875953
2285.5,83051877.56867741,131453988131.00127,0.00021043372328445896,0.333073170322044
2285.75,82935657.32680352,131536923788.32806,0.00021013924880736696,0.33328330957085134
2286.0,82819900.83571546,131619743689.16377,0.00020984594936457156,0.3334931555202159
2286.25,82704606.19335565,131702448295.35713,0.00020955382013671079,0.3337027093403526
2286.5,82589771.50475311,131785038066.86188,0.00020926285632237847,0.333911972196675
2286.75,82475394.8819988,131867513461.74388,0.0002089730531380617,0.33412094524981306
2287.0,82361474.44422932,131949874936.18811,0.00020868440581809947,0.3343296296556312
2287.25,82248008.3176108,132032122944.50572,0.00020839690961464211,0.33453802656524584
2287.5,82134994.63531385,132114257939.14104,0.0002081105597975875,0.3347461371250434
2287.75,82022431.53749798,132196280370.67853,0.00020782535165454172,0.33495396247669795
2288.0,81910317.17129055,132278190687.84982,0.0002075412804907658,0.33516150375718873
2288.25,81798649.69076945,132359989337.54059,0.00020725834162913182,0.3353687620988179
2288.5,81687427.25694269,132441676764.79753,0.00020697653041007092,0.33557573862922796
2288.75,81576648.03772925,132523253412.83527,0.0002066958421915252,0.3357824344714195
2289.0,81466310.20794007,132604719723.04321,0.00020641627234889928,0.3359888507437684
2289.25,81356411.94925934,132686076134.99248,0.0002061378162750129,0.3361949885600434
2289.5,81246951.45022258,132767323086.4427,0.00020586046938004558,0.3364008490294234
2289.75,81137926.90620172,132848461013.3489,0.00020558422709149852,0.3366064332565149
2290.0,81029336.51938154,132929490349.86829,0.0002053090848541352,0.336811742341369
2290.25,80921178.4987434,133010411528.36703,0.00020503503812993997,0.337016777379499
2290.5,80813451.0600448,133091224979.42708,0.00020476208239806622,0.33722153946189704
2290.75,80706152.4258,133171931131.85287,0.00020449021315478754,0.3374260296750518
2291.0,80599280.82526149,133252530412.67813,0.00020421942591345045,0.3376302491009653
2291.25,80492834.4943994,133333023247.17253,0.00020394971620442244,0.3378341988171697
2291.5,80386811.67588165,133413410058.84842,0.00020368107957504156,0.3380378798967447
2291.75,80281210.61906284,133493691269.46748,0.00020341351158958837,0.3382412934083343
2292.0,80176029.57994775,133573867299.04742,0.00020314700782919341,0.3384444404161635
2292.25,80071266.82119007,133653938565.86862,0.00020288156389183386,0.3386473219800553
2292.5,79966920.61206308,133733905486.48068,0.00020261717539225957,0.3388499391554476
2292.75,79862989.22844307,133813768475.70912,0.00020235383796195067,0.33905229299340955
2293.0,79759470.95278974,133893527946.66191,0.0002020915472490682,0.33925438454065865
2293.25,79656364.07412669,133973184310.73604,0.00020183029891840447,0.33945621483957705
2293.5,79553666.88802424,134052737977.62407,0.0002015700886513397,0.3396577849282284
2293.75,79451377.69657525,134132189355.32065,0.00020131091214578066,0.33985909584037416
2294.0,79349494.80838215,134211538850.12903,0.0002010527651161278,0.3400601486054903
2294.25,79248016.53853199,134290786866.66756,0.000200795643293212,0.3402609442487835
2294.5,79146941.20858349,134369933807.87614,0.000200539542424262,0.3404614837912078
2294.75,79046267.14653946,134448980075.02269,0.00020028445827283416,0.34066176824948063
2295.0,78945992.6868357,134527926067.70952,0.00020003038661878456,0.34086179863609944
2295.25,78846116.17031729,134606772183.87984,0.00019977732325820885,0.34106157595935765
2295.5,78746635.94421986,134685518819.82405,0.0001995252640033949,0.34126110122336106
2295.75,78647550.36215182,134764166370.1862,0.00019927420468277755,0.34146037542804386
2296.0,78548857.78407289,134842715227.97028,0.0001990241411408845,0.34165939956918473
2296.25,78450556.57627793,134921165784.54655,0.0001987750692382951,0.34185817463842305
2296.5,78352645.11137429,134999518429.65793,0.00019852698485158307,0.3420567016232746
2296.75,78255121.76826788,135077773551.4262,0.0001982798838732812,0.3422549815071479
2297.0,78157984.93213548,135155931536.35832,0.00019803376221181108,0.34245301526935973
2297.25,78061232.99441537,135233992769.35274,0.00019778861579145964,0.3426508038851512
2297.5,77964864.35278198,135311957633.70552,0.00019754444055231456,0.3428483483257035
2297.75,77868877.41112708,135389826511.11665,0.00019730123245021683,0.3430456495581537
2298.0,77773270.57954371,135467599781.6962,0.00019705898745672005,0.3432427085456104
2298.25,77678042.27430363,135545277823.9705,0.0001968177015590332,0.34343952624716945
2298.5,77583190.91784146,135622861014.88835,0.0001965773707599804,0.3436361036179294
2298.75,77488714.93873404,135700349729.82709,0.00019633799107794878,0.34383244160900733
2299.0,77394612.77167884,135777744342.59877,0.00019609955854683363,0.34402854116755416
2299.25,77300882.85748123,135855045225.45625,0.00019586206921600634,0.34422440323677017
2299.5,77207523.64303,135932252749.09929,0.0001956255191502521,0.3444200287559204
2299.75,77114533.58127849,136009367282.68057,0.00019538990442972227,0.34461541866035017
2300.0,77021911.13123102,136086389193.8118,0.00019515522114989996,0.34481057388150005
