t,H,L,aH,aL
343.0,2.0483142765885543,5.315390992615021,2.0960380550101227,5.389504120333846
344.0,2.0481671560110444,5.316482918736438,2.095840500709321,5.390715398660025
345.0,2.048020654114963,5.317573341407908,2.0956437848682197,5.391924711764846
346.0,2.047874768034156,5.3186622664800325,2.095447903176475,5.393132068355432
347.0,2.047729494920191,5.319749699768799,2.0952528513541857,5.39433747708019
348.0,2.0475848319422103,5.320835647055854,2.0950586251516086,5.3955409465293425
349.0,2.0474407762867903,5.32192011408877,2.0948652203488782,5.3967424852354515
350.0,2.0472973251577997,5.323003106581313,2.094672632755727,5.397942101673931
351.0,2.047154475776258,5.324084630213705,2.094480858211214,5.399139804263561
352.0,2.0470122253801994,5.3251646906328896,2.094289892583446,5.400335601366997
353.0,2.046870571224535,5.326243293452782,2.094099731769321,5.401529501291259
354.0,2.046729510580916,5.327320444254533,2.093910371694248,5.402721512288232
355.0,2.0465890407375986,5.328396148586779,2.093721808311898,5.4039116425551565
356.0,2.046449158999316,5.329470411965894,2.093534037603936,5.40509990023511
357.0,2.04630986268714,5.330543239876237,2.0933470555797697,5.40628629341748
358.0,2.046171149138355,5.331614637770399,2.093160858276293,5.4074708301384415
359.0,2.046033015706328,5.33268461106945,2.092975441757635,5.408653518381422
360.0,2.045895459760379,5.3337531651631735,2.0927908021149166,5.4098343660775665
361.0,2.0457584786856566,5.334820305410314,2.0926069354660024,5.411013381106189
362.0,2.0456220698830125,5.335886037138807,2.0924238379552578,5.4121905712952305
363.0,2.0454862307688764,5.336950365646019,2.09224150575331,5.413365944421702
364.0,2.045350958775133,5.338013296198977,2.092059935056816,5.414539508212125
365.0,2.045216251349002,5.339074834034597,2.09187912208822,5.415711270342976
366.0,2.045082105952916,5.340134984359918,2.0916990630955303,5.416881238441113
367.0,2.0449485200644006,5.341193752352322,2.0915197543520856,5.418049420084203
368.0,2.04481549117596,5.342251143159762,2.09134119215633,5.419215822801148
369.0,2.044683016794956,5.343307161900981,2.0911633728315904,5.420380454072504
370.0,2.0445510944434924,5.344361813665732,2.090986292725852,5.4215433213308915
371.0,2.044419721658304,5.345415103514997,2.0908099482115445,5.422704431961408
372.0,2.044288895990638,5.3464670364812,2.0906343356853205,5.423863793302035
373.0,2.044158615006146,5.347517617568423,2.0904594515678463,5.425021412644033
374.0,2.0440288762847696,5.348566851752617,2.0902852923035855,5.426177297232344
