t,H,L,aH,aL
356.0,2.031923468902197,5.002407488597451,2.071403121275076,5.106538172008112
357.0,2.0317699962889293,5.003456564038015,2.0712371994252696,5.107618781673373
358.0,2.031617152383274,5.0045042004430105,2.0710719511649955,5.108697860152926
359.0,2.0314649342794446,5.005550403402844,2.0709073732992547,5.109775413583446
360.0,2.0313133390896057,5.006595178474912,2.0707434626536174,5.110851448063906
361.0,2.031162363943724,5.007638531183859,2.0705802160740463,5.111925969655892
362.0,2.031012005989428,5.008680467021831,2.07041763042672,5.1129989843839025
363.0,2.03086226239186,5.009720991448732,2.0702557025978647,5.114070498235656
364.0,2.030713130333539,5.010760109892472,2.0700944294935795,5.115140517162393
365.0,2.030564607014219,5.011797827749216,2.069933808039673,5.116209047079172
366.0,2.0304166896507487,5.012834150383634,2.0697738351814925,5.117276093865165
367.0,2.030269375476937,5.01386908312914,2.0696145078837604,5.118341663363944
368.0,2.030122661743415,5.014902631288133,2.06945582313041,5.119405761383779
369.0,2.0299765457175023,5.015934800132241,2.0692977779244264,5.120468393697914
370.0,2.029831024683073,5.016965594902554,2.0691403692876835,5.121529566044858
371.0,2.0296860959404253,5.017995020809858,2.06898359426079,5.1225892841286536
372.0,2.029541756806148,5.019023083034869,2.0688274499029284,5.123647553619168
373.0,2.0293980046129945,5.020049786728464,2.0686719332917023,5.124704380152356
374.0,2.0292548367097525,5.021075137011904,2.0685170415229837,5.125759769330537
